Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode
ORD-2077,2024-07-04,North,Consumer,Furniture,Bookshelf,1,3291.05,0.0,3291.05,450.62,Express
ORD-2078,2024-07-04,South,Consumer,Furniture,Filing Cabinet,1,5072.36,0.0,5072.36,676.37,Standard
ORD-2079,2024-07-04,West,Consumer,Technology,Bluetooth Speaker,1,1756.43,0.15,1492.97,171.46,Express
ORD-2080,2024-07-04,North,Corporate,Furniture,Office Chair,1,4493.58,0.0,4493.58,894.54,Express
ORD-2081,2024-07-04,East,Corporate,Home Appliances,Mixer Grinder,1,3644.08,0.05,3461.87,627.07,Standard
ORD-2082,2024-07-04,North,Consumer,Furniture,Office Chair,1,4118.95,0.1,3707.06,757.29,Standard
ORD-2083,2024-07-04,North,Small Business,Technology,Bluetooth Speaker,1,1660.6,0.0,1660.6,219.39,Standard
ORD-2084,2024-07-04,South,Consumer,Home Appliances,Vacuum Cleaner,1,8802.38,0.0,8802.38,1960.17,Express
ORD-2085,2024-07-04,North,Consumer,Furniture,Study Table,1,3468.75,0.0,3468.75,457.59,Standard
ORD-2086,2024-07-05,East,Consumer,Technology,Wireless Mouse,1,712.97,0.15,606.03,96.23,Same Day
ORD-2087,2024-07-05,North,Small Business,Furniture,Study Table,1,3617.16,0.15,3074.58,518.7,Standard
ORD-2088,2024-07-05,West,Consumer,Furniture,Bookshelf,4,3494.98,0.1,12581.95,2501.76,Standard
ORD-2089,2024-07-05,East,Consumer,Furniture,Executive Desk,3,9048.68,0.0,27146.03,3587.69,Standard
ORD-2090,2024-07-05,North,Corporate,Home Appliances,Vacuum Cleaner,1,8352.98,0.0,8352.98,1948.74,Standard
ORD-2091,2024-07-05,South,Corporate,Technology,Laptop,3,48294.96,0.1,130396.4,23755.48,Standard
ORD-2092,2024-07-05,West,Consumer,Office Supplies,Ballpoint Pens,2,91.88,0.0,183.75,54.44,Express
ORD-2093,2024-07-06,East,Corporate,Furniture,Office Chair,1,4157.29,0.0,4157.29,705.97,Standard
ORD-2094,2024-07-06,North,Corporate,Home Appliances,Vacuum Cleaner,1,8611.92,0.1,7750.73,1220.48,Standard
ORD-2095,2024-07-06,West,Corporate,Office Supplies,Notebook Pack,1,214.2,0.0,214.2,75.73,Standard
ORD-2096,2024-07-07,East,Small Business,Home Appliances,Air Fryer,3,6754.86,0.15,17224.9,3444.94,Standard
ORD-2097,2024-07-07,North,Small Business,Office Supplies,Notebook Pack,1,221.44,0.05,210.36,61.32,Standard
ORD-2098,2024-07-07,North,Corporate,Furniture,Filing Cabinet,1,5472.12,0.1,4924.91,768.6,Express
ORD-2099,2024-07-07,West,Small Business,Furniture,Sofa Set,1,19795.0,0.0,19795.0,4054.34,Standard
ORD-2100,2024-07-07,South,Small Business,Technology,Smartphone,2,22259.84,0.05,42293.69,5478.54,Standard
ORD-2101,2024-07-07,South,Consumer,Technology,Wireless Mouse,2,675.15,0.0,1350.29,212.04,Standard
ORD-2102,2024-07-07,West,Small Business,Technology,Tablet,1,16435.02,0.05,15613.27,2943.52,Express
ORD-2103,2024-07-07,North,Small Business,Office Supplies,Whiteboard,1,1738.48,0.0,1738.48,638.17,Standard
ORD-2104,2024-07-07,East,Consumer,Technology,Monitor 24in,1,9714.99,0.0,9714.99,1337.6,Express
ORD-2105,2024-07-07,South,Consumer,Office Supplies,Stapler,2,180.66,0.05,343.26,126.84,Standard
ORD-2106,2024-07-07,South,Consumer,Home Appliances,Mixer Grinder,1,3392.17,0.0,3392.17,541.24,Same Day
ORD-2107,2024-07-08,East,Corporate,Technology,Monitor 24in,1,9643.12,0.15,8196.65,1503.3,Standard
ORD-2108,2024-07-08,South,Small Business,Furniture,Sofa Set,1,19814.58,0.1,17833.13,3316.75,Express
ORD-2109,2024-07-08,South,Consumer,Technology,Bluetooth Speaker,1,1740.09,0.1,1566.09,145.97,Standard
ORD-2110,2024-07-09,North,Corporate,Furniture,Filing Cabinet,2,5430.1,0.2,8688.17,1980.89,Express
ORD-2111,2024-07-09,South,Corporate,Office Supplies,Whiteboard,1,1589.89,0.15,1351.41,386.85,Express
ORD-2112,2024-07-09,West,Consumer,Technology,Bluetooth Speaker,2,1772.16,0.0,3544.31,672.16,Standard
ORD-2113,2024-07-09,West,Consumer,Office Supplies,Ballpoint Pens,1,89.39,0.1,80.45,24.68,Express
ORD-2114,2024-07-10,South,Consumer,Technology,Wireless Mouse,1,663.47,0.1,597.12,112.16,Standard
ORD-2115,2024-07-10,North,Consumer,Technology,Laptop,2,45668.41,0.0,91336.81,12940.94,Standard
ORD-2116,2024-07-10,East,Consumer,Office Supplies,Whiteboard,1,1592.49,0.1,1433.24,492.23,Standard
ORD-2117,2024-07-10,West,Corporate,Office Supplies,Stapler,1,188.74,0.0,188.74,56.23,Same Day
ORD-2118,2024-07-10,North,Consumer,Technology,Laptop,1,51174.49,0.1,46057.04,7505.49,Express
ORD-2119,2024-07-10,West,Corporate,Office Supplies,Sticky Notes,2,63.22,0.0,126.44,40.13,Standard
ORD-2120,2024-07-10,East,Small Business,Technology,Smartphone,2,20240.95,0.0,40481.91,3766.53,Standard
ORD-2121,2024-07-10,North,Consumer,Home Appliances,Vacuum Cleaner,1,8333.34,0.0,8333.34,2039.87,Express
ORD-2122,2024-07-11,East,Corporate,Furniture,Bookshelf,2,3123.33,0.05,5934.33,1353.96,Express
ORD-2123,2024-07-11,North,Consumer,Office Supplies,Desk Organizer,1,468.85,0.15,398.52,137.46,Standard
ORD-2124,2024-07-11,North,Consumer,Office Supplies,Stapler,1,168.56,0.0,168.56,47.78,Express
ORD-2125,2024-07-11,South,Consumer,Furniture,Executive Desk,1,9698.9,0.0,9698.9,1422.05,Standard
ORD-2126,2024-07-11,South,Corporate,Home Appliances,Air Fryer,2,6795.08,0.1,12231.15,2776.39,Express
ORD-2127,2024-07-12,East,Consumer,Home Appliances,Mixer Grinder,1,3168.78,0.2,2535.02,622.85,Express
ORD-2128,2024-07-13,East,Consumer,Home Appliances,Air Fryer,1,5949.52,0.05,5652.04,1229.55,Same Day
ORD-2129,2024-07-13,North,Corporate,Office Supplies,Notebook Pack,1,238.28,0.1,214.45,61.06,Same Day
ORD-2130,2024-07-13,South,Consumer,Office Supplies,Desk Organizer,2,428.57,0.15,728.57,251.44,Express
ORD-2131,2024-07-13,West,Consumer,Office Supplies,Whiteboard,2,1690.73,0.15,2874.24,985.59,Express
ORD-2132,2024-07-13,South,Consumer,Technology,Wireless Mouse,1,663.54,0.0,663.54,123.82,Express
ORD-2133,2024-07-13,North,Consumer,Technology,Bluetooth Speaker,1,1894.49,0.0,1894.49,343.33,Same Day
ORD-2134,2024-07-13,East,Consumer,Home Appliances,Room Heater,1,2848.57,0.05,2706.14,659.26,Standard
ORD-2135,2024-07-14,East,Corporate,Office Supplies,Notebook Pack,1,202.44,0.1,182.19,67.14,Express
ORD-2136,2024-07-14,West,Corporate,Office Supplies,Sticky Notes,1,56.68,0.0,56.68,16.37,Standard
ORD-2137,2024-07-14,East,Consumer,Home Appliances,Electric Kettle,1,1434.97,0.0,1434.97,236.5,Standard
ORD-2138,2024-07-14,North,Small Business,Technology,Tablet,2,16543.34,0.2,26469.35,2890.91,Express
ORD-2139,2024-07-14,South,Small Business,Furniture,Study Table,1,3598.52,0.0,3598.52,819.92,Standard
ORD-2140,2024-07-14,North,Consumer,Technology,Bluetooth Speaker,2,1790.82,0.0,3581.64,543.71,Express
ORD-2141,2024-07-14,East,Consumer,Home Appliances,Air Fryer,1,6119.15,0.1,5507.23,1282.03,Standard
ORD-2142,2024-07-15,South,Corporate,Home Appliances,Electric Kettle,1,1404.55,0.05,1334.32,238.16,Express
ORD-2143,2024-07-15,South,Consumer,Office Supplies,Ballpoint Pens,1,92.72,0.0,92.72,32.03,Standard
ORD-2144,2024-07-15,North,Small Business,Furniture,Executive Desk,1,10464.47,0.05,9941.24,2134.17,Express
ORD-2145,2024-07-15,East,Consumer,Furniture,Study Table,1,3597.2,0.0,3597.2,642.62,Standard
ORD-2146,2024-07-15,East,Corporate,Home Appliances,Vacuum Cleaner,1,8839.38,0.15,7513.47,1425.75,Standard
ORD-2147,2024-07-15,East,Corporate,Home Appliances,Air Fryer,2,6140.78,0.15,10439.32,1816.68,Standard
ORD-2148,2024-07-15,South,Consumer,Furniture,Study Table,1,3549.32,0.0,3549.32,507.95,Standard
ORD-2149,2024-07-15,East,Corporate,Furniture,Bookshelf,1,3471.31,0.0,3471.31,596.53,Standard
ORD-2150,2024-07-15,South,Small Business,Furniture,Office Chair,1,4035.98,0.05,3834.18,661.16,Standard
ORD-2151,2024-07-16,West,Small Business,Furniture,Bookshelf,1,3307.11,0.0,3307.11,436.07,Standard
ORD-2152,2024-07-16,North,Consumer,Technology,Wireless Mouse,4,676.06,0.0,2704.25,437.16,Express
ORD-2153,2024-07-16,North,Consumer,Technology,Printer,1,7272.69,0.1,6545.42,698.52,Standard
ORD-2154,2024-07-16,South,Corporate,Home Appliances,Vacuum Cleaner,1,9517.23,0.15,8089.65,2003.39,Express
ORD-2155,2024-07-16,South,Consumer,Furniture,Study Table,1,3495.35,0.0,3495.35,760.28,Express
ORD-2156,2024-07-16,North,Corporate,Technology,Wireless Mouse,2,620.67,0.0,1241.33,175.35,Express
ORD-2157,2024-07-16,East,Corporate,Furniture,Sofa Set,3,19636.94,0.0,58910.81,10127.21,Standard
ORD-2158,2024-07-16,East,Consumer,Technology,Laptop,1,46464.32,0.2,37171.45,3940.45,Standard
ORD-2159,2024-07-16,North,Small Business,Furniture,Sofa Set,1,22820.82,0.1,20538.74,4564.6,Same Day
ORD-2160,2024-07-16,North,Corporate,Technology,Monitor 24in,2,8603.11,0.1,15485.59,2446.89,Standard
ORD-2161,2024-07-17,East,Corporate,Technology,Bluetooth Speaker,1,1845.3,0.0,1845.3,277.48,Standard
ORD-2162,2024-07-17,South,Consumer,Home Appliances,Electric Kettle,2,1496.89,0.0,2993.78,481.44,Standard
ORD-2163,2024-07-17,North,Small Business,Furniture,Sofa Set,1,21805.61,0.15,18534.77,3479.05,Express
ORD-2164,2024-07-17,South,Small Business,Home Appliances,Electric Kettle,1,1299.46,0.1,1169.52,282.0,Express
ORD-2165,2024-07-17,North,Consumer,Home Appliances,Vacuum Cleaner,2,8101.67,0.0,16203.33,2437.54,Standard
ORD-2166,2024-07-17,South,Small Business,Technology,Tablet,3,14409.39,0.1,38905.35,5571.68,Standard
ORD-2167,2024-07-17,East,Consumer,Furniture,Executive Desk,1,10428.11,0.0,10428.11,1796.22,Express
ORD-2168,2024-07-18,North,Consumer,Furniture,Executive Desk,4,10392.84,0.0,41571.35,7077.29,Same Day
ORD-2169,2024-07-18,North,Corporate,Technology,Monitor 24in,1,9272.28,0.15,7881.44,1119.95,Same Day
ORD-2170,2024-07-18,East,Consumer,Furniture,Executive Desk,2,9845.69,0.0,19691.39,3785.92,Standard
ORD-2171,2024-07-18,South,Consumer,Home Appliances,Electric Kettle,2,1511.71,0.2,2418.74,572.69,Express
ORD-2172,2024-07-18,South,Consumer,Furniture,Office Chair,1,4474.91,0.0,4474.91,1016.07,Standard
ORD-2173,2024-07-18,South,Consumer,Furniture,Study Table,1,3427.6,0.05,3256.22,688.37,Same Day
ORD-2174,2024-07-18,North,Small Business,Technology,Smartphone,1,21611.87,0.0,21611.87,3728.51,Express
ORD-2175,2024-07-18,West,Small Business,Home Appliances,Mixer Grinder,2,3459.51,0.05,6573.07,1344.43,Express
ORD-2176,2024-07-19,East,Consumer,Technology,Smartphone,1,23478.47,0.05,22304.55,2101.02,Express
ORD-2177,2024-07-19,North,Corporate,Technology,Wireless Mouse,1,631.77,0.15,537.01,92.67,Express
ORD-2178,2024-07-19,South,Consumer,Furniture,Executive Desk,1,9500.63,0.05,9025.6,1846.4,Express
ORD-2179,2024-07-19,West,Small Business,Home Appliances,Mixer Grinder,2,3191.39,0.1,5744.5,949.42,Standard
ORD-2180,2024-07-19,West,Corporate,Technology,Tablet,1,16306.35,0.0,16306.35,2173.58,Same Day
ORD-2181,2024-07-19,South,Corporate,Furniture,Filing Cabinet,2,5913.62,0.0,11827.23,2384.48,Express
ORD-2182,2024-07-20,South,Consumer,Technology,Monitor 24in,1,9325.47,0.1,8392.92,1546.1,Standard
ORD-2183,2024-07-20,South,Corporate,Technology,Wireless Mouse,1,697.8,0.1,628.02,64.82,Standard
ORD-2184,2024-07-20,South,Small Business,Office Supplies,Whiteboard,1,1748.07,0.1,1573.26,542.42,Standard
ORD-2185,2024-07-20,East,Consumer,Technology,Laptop,2,44246.05,0.15,75218.29,11490.5,Standard
ORD-2186,2024-07-20,North,Consumer,Office Supplies,Desk Organizer,1,463.59,0.0,463.59,149.68,Standard
ORD-2187,2024-07-20,South,Corporate,Technology,Tablet,1,14443.94,0.05,13721.74,1320.2,Express
ORD-2188,2024-07-20,South,Consumer,Technology,Monitor 24in,2,8916.92,0.0,17833.84,2596.71,Standard
ORD-2189,2024-07-20,South,Corporate,Technology,Tablet,1,15778.32,0.1,14200.49,2280.51,Standard
ORD-2190,2024-07-20,East,Small Business,Technology,Wireless Mouse,1,694.72,0.15,590.51,79.45,Standard
ORD-2191,2024-07-20,West,Consumer,Home Appliances,Mixer Grinder,2,3371.67,0.0,6743.34,1548.07,Standard
ORD-2192,2024-07-20,South,Consumer,Home Appliances,Mixer Grinder,1,3191.99,0.05,3032.39,678.63,Standard
ORD-2193,2024-07-20,South,Consumer,Home Appliances,Air Fryer,1,6255.96,0.0,6255.96,1177.36,Express
ORD-2194,2024-07-21,West,Consumer,Office Supplies,Notebook Pack,1,240.35,0.0,240.35,70.45,Same Day
ORD-2195,2024-07-21,West,Corporate,Technology,Tablet,1,15125.01,0.0,15125.01,1880.67,Standard
ORD-2196,2024-07-21,North,Consumer,Furniture,Study Table,1,3735.02,0.15,3174.77,503.88,Standard
ORD-2197,2024-07-21,South,Small Business,Furniture,Office Chair,1,4224.73,0.0,4224.73,684.84,Standard
ORD-2198,2024-07-21,West,Consumer,Furniture,Bookshelf,1,3179.67,0.0,3179.67,686.72,Express
ORD-2199,2024-07-22,West,Consumer,Furniture,Office Chair,1,4522.62,0.1,4070.36,882.76,Standard
ORD-2200,2024-07-22,East,Consumer,Office Supplies,Ballpoint Pens,1,91.08,0.15,77.42,27.67,Standard
ORD-2201,2024-07-22,North,Consumer,Office Supplies,Desk Organizer,1,487.12,0.2,389.7,130.69,Standard
ORD-2202,2024-07-22,East,Consumer,Home Appliances,Electric Kettle,1,1475.1,0.0,1475.1,275.59,Standard
ORD-2203,2024-07-22,West,Consumer,Home Appliances,Air Fryer,2,6000.35,0.05,11400.66,2729.66,Express
ORD-2204,2024-07-22,North,Corporate,Technology,Wireless Mouse,1,653.02,0.05,620.37,116.86,Standard
ORD-2205,2024-07-23,South,Consumer,Office Supplies,Notebook Pack,1,225.72,0.0,225.72,61.02,Express
ORD-2206,2024-07-23,North,Consumer,Home Appliances,Vacuum Cleaner,1,9248.69,0.0,9248.69,1593.32,Standard
ORD-2207,2024-07-23,East,Small Business,Technology,Wireless Mouse,1,631.38,0.05,599.81,111.23,Express
ORD-2208,2024-07-23,North,Small Business,Technology,Laptop,1,46113.5,0.1,41502.15,5015.81,Standard
ORD-2209,2024-07-23,North,Consumer,Home Appliances,Electric Kettle,2,1509.39,0.0,3018.77,462.61,Standard
ORD-2210,2024-07-23,East,Consumer,Home Appliances,Room Heater,1,2469.57,0.2,1975.66,315.36,Standard
ORD-2211,2024-07-23,West,Consumer,Furniture,Sofa Set,1,21812.44,0.0,21812.44,4471.01,Express
ORD-2212,2024-07-23,East,Small Business,Office Supplies,Desk Organizer,1,429.83,0.0,429.83,126.47,Standard
ORD-2213,2024-07-24,East,Consumer,Furniture,Filing Cabinet,1,5744.18,0.15,4882.55,870.12,Express
ORD-2214,2024-07-24,South,Consumer,Home Appliances,Vacuum Cleaner,1,9327.02,0.0,9327.02,1890.25,Standard
ORD-2215,2024-07-24,East,Small Business,Technology,Wireless Mouse,1,599.8,0.0,599.8,90.34,Express
ORD-2216,2024-07-24,East,Consumer,Technology,Bluetooth Speaker,1,1747.79,0.05,1660.4,156.92,Express
ORD-2217,2024-07-24,North,Consumer,Office Supplies,Notebook Pack,1,233.89,0.05,222.2,73.05,Express
ORD-2218,2024-07-24,South,Corporate,Furniture,Study Table,1,3593.04,0.0,3593.04,543.96,Standard
ORD-2219,2024-07-24,East,Corporate,Furniture,Study Table,1,3632.01,0.0,3632.01,647.14,Standard
ORD-2220,2024-07-24,East,Corporate,Technology,Monitor 24in,1,8478.6,0.1,7630.74,949.6,Standard
ORD-2221,2024-07-25,North,Corporate,Technology,Laptop,1,48701.93,0.15,41396.64,6189.63,Express
ORD-2222,2024-07-25,North,Consumer,Home Appliances,Room Heater,2,2670.89,0.05,5074.7,1145.62,Standard
ORD-2223,2024-07-25,North,Consumer,Furniture,Bookshelf,1,3033.8,0.1,2730.42,552.1,Same Day
ORD-2224,2024-07-25,South,Consumer,Technology,Bluetooth Speaker,1,1881.98,0.05,1787.88,165.49,Same Day
ORD-2225,2024-07-25,West,Corporate,Technology,Tablet,1,15273.87,0.0,15273.87,2148.56,Standard
ORD-2226,2024-07-25,North,Corporate,Office Supplies,Notebook Pack,2,203.92,0.0,407.84,142.71,Standard
ORD-2227,2024-07-26,East,Corporate,Office Supplies,Notebook Pack,1,230.47,0.0,230.47,80.99,Standard
ORD-2228,2024-07-26,West,Consumer,Home Appliances,Electric Kettle,1,1309.62,0.2,1047.7,161.21,Standard
ORD-2229,2024-07-26,East,Small Business,Technology,Tablet,2,17048.13,0.2,27277.01,4485.26,Standard
ORD-2230,2024-07-26,South,Consumer,Furniture,Sofa Set,1,22843.57,0.0,22843.57,3154.19,Standard
ORD-2231,2024-07-26,South,Consumer,Home Appliances,Air Fryer,2,6423.64,0.0,12847.28,2867.01,Standard
ORD-2232,2024-07-26,North,Small Business,Technology,Tablet,1,14686.56,0.0,14686.56,1638.93,Standard
ORD-2233,2024-07-26,West,Corporate,Office Supplies,Whiteboard,1,1700.14,0.05,1615.14,484.54,Express
ORD-2234,2024-07-26,South,Consumer,Technology,Monitor 24in,1,8473.47,0.1,7626.13,840.75,Express
ORD-2235,2024-07-27,West,Corporate,Office Supplies,Sticky Notes,1,59.68,0.0,59.68,21.62,Standard
ORD-2236,2024-07-27,East,Small Business,Furniture,Office Chair,1,4021.92,0.1,3619.73,627.33,Express
ORD-2237,2024-07-27,North,Corporate,Technology,Laptop,1,44185.6,0.0,44185.6,5407.3,Express
ORD-2238,2024-07-27,South,Consumer,Home Appliances,Room Heater,1,2826.83,0.0,2826.83,706.62,Express
ORD-2239,2024-07-27,North,Small Business,Home Appliances,Air Fryer,1,6487.87,0.05,6163.48,1450.24,Express
ORD-2240,2024-07-27,South,Corporate,Office Supplies,Desk Organizer,2,444.69,0.0,889.37,321.32,Express
ORD-2241,2024-07-28,East,Consumer,Furniture,Filing Cabinet,2,5413.1,0.05,10284.9,2049.38,Same Day
ORD-2242,2024-07-28,East,Consumer,Technology,Monitor 24in,1,9964.5,0.0,9964.5,1466.14,Standard
ORD-2243,2024-07-28,West,Consumer,Furniture,Sofa Set,1,21574.34,0.1,19416.9,3990.33,Express
ORD-2244,2024-07-28,East,Consumer,Office Supplies,Whiteboard,1,1511.71,0.05,1436.13,432.96,Standard
ORD-2245,2024-07-28,West,Corporate,Technology,Printer,1,7480.35,0.05,7106.34,1119.78,Express
ORD-2246,2024-07-29,North,Small Business,Home Appliances,Mixer Grinder,1,3560.57,0.05,3382.54,571.97,Standard
ORD-2247,2024-07-29,South,Corporate,Office Supplies,Whiteboard,3,1647.25,0.0,4941.75,1790.96,Express
ORD-2248,2024-07-29,East,Corporate,Furniture,Study Table,2,3550.71,0.1,6391.27,856.61,Same Day
ORD-2249,2024-07-29,East,Consumer,Furniture,Office Chair,2,4271.75,0.15,7261.97,1040.02,Express
ORD-2250,2024-07-29,South,Consumer,Technology,Bluetooth Speaker,1,1691.04,0.0,1691.04,198.18,Standard
ORD-2251,2024-07-29,North,Corporate,Home Appliances,Electric Kettle,1,1363.8,0.0,1363.8,279.86,Standard
ORD-2252,2024-07-29,West,Consumer,Home Appliances,Mixer Grinder,1,3453.04,0.0,3453.04,612.51,Standard
ORD-2253,2024-07-29,West,Small Business,Technology,Tablet,1,15984.32,0.1,14385.89,1858.7,Standard
ORD-2254,2024-07-29,East,Consumer,Technology,Wireless Mouse,1,684.77,0.1,616.3,84.47,Express
ORD-2255,2024-07-29,South,Consumer,Office Supplies,Ballpoint Pens,2,94.65,0.2,151.44,45.02,Express
ORD-2256,2024-07-29,North,Consumer,Home Appliances,Air Fryer,1,6161.43,0.05,5853.36,892.12,Same Day
ORD-2257,2024-07-30,North,Consumer,Home Appliances,Mixer Grinder,1,3570.15,0.1,3213.13,610.22,Express
ORD-2258,2024-07-30,West,Corporate,Office Supplies,Notebook Pack,1,229.28,0.05,217.82,62.35,Standard
ORD-2259,2024-07-30,North,Corporate,Furniture,Executive Desk,2,9230.42,0.0,18460.83,2777.35,Standard
ORD-2260,2024-07-30,North,Corporate,Office Supplies,Notebook Pack,1,236.55,0.15,201.07,54.74,Standard
ORD-2261,2024-07-30,East,Consumer,Home Appliances,Air Fryer,1,5903.19,0.1,5312.87,822.23,Standard
ORD-2262,2024-07-30,East,Consumer,Furniture,Filing Cabinet,2,5708.47,0.0,11416.95,2093.82,Standard
ORD-2263,2024-07-30,North,Consumer,Office Supplies,Stapler,2,188.86,0.15,321.07,108.95,Standard
ORD-2264,2024-07-30,East,Consumer,Technology,Bluetooth Speaker,1,1712.6,0.0,1712.6,188.29,Standard
ORD-2265,2024-07-30,West,Corporate,Furniture,Filing Cabinet,4,5056.12,0.1,18202.04,2882.11,Express
ORD-2266,2024-07-30,East,Small Business,Technology,Monitor 24in,1,9494.96,0.0,9494.96,1394.85,Standard
ORD-2267,2024-07-30,South,Consumer,Home Appliances,Mixer Grinder,1,3366.45,0.05,3198.13,721.29,Same Day
ORD-2268,2024-07-31,North,Consumer,Home Appliances,Air Fryer,1,5767.5,0.0,5767.5,1111.64,Express
ORD-2269,2024-07-31,North,Consumer,Furniture,Bookshelf,2,3182.17,0.0,6364.35,1274.54,Express
ORD-2270,2024-07-31,North,Corporate,Office Supplies,Whiteboard,1,1661.39,0.1,1495.25,487.21,Standard
ORD-2271,2024-07-31,South,Corporate,Office Supplies,Whiteboard,1,1552.48,0.0,1552.48,554.9,Express
ORD-2272,2024-07-31,East,Consumer,Office Supplies,Whiteboard,3,1572.24,0.0,4716.73,1554.48,Standard
ORD-2273,2024-07-31,East,Small Business,Technology,Printer,1,8294.95,0.0,8294.95,1059.13,Same Day
ORD-2274,2024-08-01,East,Small Business,Office Supplies,Notebook Pack,2,232.62,0.1,418.71,123.35,Standard
ORD-2275,2024-08-01,South,Consumer,Technology,Tablet,2,14452.88,0.0,28905.76,4608.23,Standard
ORD-2276,2024-08-01,East,Consumer,Furniture,Study Table,1,3342.71,0.05,3175.58,484.46,Standard
ORD-2277,2024-08-01,South,Corporate,Home Appliances,Mixer Grinder,1,3134.85,0.05,2978.11,485.98,Express
ORD-2278,2024-08-01,South,Consumer,Technology,Monitor 24in,1,9663.84,0.05,9180.65,1085.49,Standard
ORD-2279,2024-08-01,West,Small Business,Technology,Bluetooth Speaker,2,1894.69,0.0,3789.37,363.23,Standard
ORD-2280,2024-08-01,West,Corporate,Technology,Wireless Mouse,1,672.87,0.1,605.58,106.62,Express
ORD-2281,2024-08-01,North,Corporate,Furniture,Sofa Set,1,22215.94,0.0,22215.94,4723.99,Express
ORD-2282,2024-08-02,West,Consumer,Office Supplies,Desk Organizer,1,445.03,0.15,378.27,115.87,Standard
ORD-2283,2024-08-02,North,Consumer,Furniture,Office Chair,1,4411.69,0.0,4411.69,998.96,Express
ORD-2284,2024-08-02,East,Corporate,Office Supplies,Ballpoint Pens,1,97.74,0.1,87.96,28.94,Standard
ORD-2285,2024-08-02,South,Consumer,Home Appliances,Room Heater,2,2830.56,0.0,5661.11,1165.0,Standard
ORD-2286,2024-08-02,South,Small Business,Furniture,Office Chair,1,4467.46,0.0,4467.46,990.67,Same Day
ORD-2287,2024-08-02,North,Small Business,Office Supplies,Stapler,2,178.02,0.0,356.05,109.68,Express
ORD-2288,2024-08-03,South,Small Business,Furniture,Filing Cabinet,1,5270.92,0.2,4216.74,735.87,Standard
